path,n_objects,response
data/vlm/2D/counting_control/images/nObjects=15_trial=15.png,15,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=9_trial=24.png,9,"[1,2,3"
data/vlm/2D/counting_control/images/nObjects=3_trial=94.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=44.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=10_trial=60.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=54.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=55.png,18,[13]
data/vlm/2D/counting_control/images/nObjects=16_trial=57.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=15_trial=51.png,15,"[1,4,6"
data/vlm/2D/counting_control/images/nObjects=6_trial=90.png,6,[4]
data/vlm/2D/counting_control/images/nObjects=8_trial=14.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=40.png,1,1.
data/vlm/2D/counting_control/images/nObjects=7_trial=50.png,7,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=55.png,17,[16].
data/vlm/2D/counting_control/images/nObjects=12_trial=16.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=17.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=92.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=31.png,3,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=8.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=5.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=41.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=16_trial=67.png,16,[14]
data/vlm/2D/counting_control/images/nObjects=10_trial=41.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=9.png,11,[1] [3]
data/vlm/2D/counting_control/images/nObjects=16_trial=97.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=9_trial=4.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=69.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=17_trial=4.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=49.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=32.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=26.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=32.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=20_trial=5.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=6_trial=51.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=93.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=8.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=18.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=17_trial=45.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=2_trial=49.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=15_trial=92.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=72.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=79.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=12_trial=91.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=64.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=7_trial=23.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=64.png,2,[x].
data/vlm/2D/counting_control/images/nObjects=19_trial=13.png,19,[16]
data/vlm/2D/counting_control/images/nObjects=3_trial=47.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=9.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=25.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=77.png,17,[15]
data/vlm/2D/counting_control/images/nObjects=2_trial=16.png,2,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=41.png,2,[2].
data/vlm/2D/counting_control/images/nObjects=9_trial=99.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=6_trial=77.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=56.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=63.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=6_trial=1.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=36.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=2.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=73.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=66.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=5.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=3_trial=3.png,3,[2].
data/vlm/2D/counting_control/images/nObjects=17_trial=19.png,17,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=5_trial=58.png,5,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=62.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=52.png,3,[left]
data/vlm/2D/counting_control/images/nObjects=15_trial=83.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=8_trial=94.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=14.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=14_trial=30.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=93.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=75.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=53.png,5,[*]
data/vlm/2D/counting_control/images/nObjects=8_trial=29.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=2.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=3_trial=9.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=43.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=52.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=3_trial=75.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=63.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=59.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=15.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=16_trial=25.png,16,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=87.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=17_trial=21.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=22.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=11_trial=45.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=26.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=85.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=60.png,1,[2].
data/vlm/2D/counting_control/images/nObjects=2_trial=9.png,2,[2]
data/vlm/2D/counting_control/images/nObjects=5_trial=12.png,5,[4]
data/vlm/2D/counting_control/images/nObjects=1_trial=28.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=16_trial=16.png,16,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=58.png,7,[5] [1]
data/vlm/2D/counting_control/images/nObjects=4_trial=85.png,4,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=50.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=52.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=84.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=9_trial=12.png,9,[5].
data/vlm/2D/counting_control/images/nObjects=4_trial=80.png,4,[down].
data/vlm/2D/counting_control/images/nObjects=10_trial=81.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=41.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=6_trial=60.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=75.png,17,[15]
data/vlm/2D/counting_control/images/nObjects=12_trial=65.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=4_trial=73.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=95.png,20,[11]
data/vlm/2D/counting_control/images/nObjects=11_trial=31.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=69.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=44.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=1.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=4_trial=27.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=67.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=6_trial=86.png,6,[4]
data/vlm/2D/counting_control/images/nObjects=13_trial=2.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=26.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=12_trial=56.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=81.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=87.png,3,[right].
data/vlm/2D/counting_control/images/nObjects=17_trial=39.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=18_trial=67.png,18,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=58.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=15.png,17,[13]
data/vlm/2D/counting_control/images/nObjects=5_trial=11.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=79.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=48.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=11_trial=13.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=69.png,8,[5].
data/vlm/2D/counting_control/images/nObjects=12_trial=75.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=5.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=14_trial=63.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=4_trial=68.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=1.png,4,[4]
data/vlm/2D/counting_control/images/nObjects=5_trial=54.png,5,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=34.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=0.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=81.png,19,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=66.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=89.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=96.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=79.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=81.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=82.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=7_trial=57.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=50.png,19,[16]
data/vlm/2D/counting_control/images/nObjects=5_trial=13.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=32.png,16,[5].
data/vlm/2D/counting_control/images/nObjects=13_trial=10.png,13,"[1,4,6"
data/vlm/2D/counting_control/images/nObjects=20_trial=28.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=16_trial=83.png,16,[15]
data/vlm/2D/counting_control/images/nObjects=1_trial=95.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=14_trial=96.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=32.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=72.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=6_trial=70.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=24.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=19_trial=92.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=82.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=72.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=18.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=6_trial=52.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=78.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=81.png,9,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=16.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=9_trial=53.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=82.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=65.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=92.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=40.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=20_trial=88.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=16.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=4.png,1,1.
data/vlm/2D/counting_control/images/nObjects=17_trial=57.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=4_trial=5.png,4,"[A, B, C"
data/vlm/2D/counting_control/images/nObjects=5_trial=77.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=69.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=20_trial=14.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=4_trial=64.png,4,[2]
data/vlm/2D/counting_control/images/nObjects=1_trial=24.png,1,1
data/vlm/2D/counting_control/images/nObjects=6_trial=80.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=2.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=17.png,15,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=72.png,2,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=27.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=12_trial=42.png,12,[1] [3]
data/vlm/2D/counting_control/images/nObjects=6_trial=38.png,6,[2]
data/vlm/2D/counting_control/images/nObjects=4_trial=28.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=19.png,18,[13]
data/vlm/2D/counting_control/images/nObjects=3_trial=46.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=0.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=81.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=5_trial=4.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=52.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=15_trial=9.png,15,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=80.png,16,[13]
data/vlm/2D/counting_control/images/nObjects=16_trial=13.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=56.png,15,[1] [3]
data/vlm/2D/counting_control/images/nObjects=13_trial=7.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=48.png,12,[1] [3]
data/vlm/2D/counting_control/images/nObjects=16_trial=20.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=2.png,15,[5].
data/vlm/2D/counting_control/images/nObjects=12_trial=97.png,12,[5].
data/vlm/2D/counting_control/images/nObjects=9_trial=32.png,9,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=41.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=94.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=19_trial=29.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=63.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=6_trial=4.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=16.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=19.png,2,[☑].
data/vlm/2D/counting_control/images/nObjects=15_trial=44.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=83.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=12.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=73.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=41.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=81.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=8_trial=86.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=20.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=74.png,3,[2]
data/vlm/2D/counting_control/images/nObjects=13_trial=85.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=13.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=2.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=90.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=95.png,17,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=19_trial=89.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=12_trial=20.png,12,[1] [3]
data/vlm/2D/counting_control/images/nObjects=4_trial=19.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=13.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=65.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=4_trial=70.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=69.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=13_trial=31.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=5.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=11_trial=46.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=58.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=36.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=76.png,18,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=54.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=41.png,18,[13]
data/vlm/2D/counting_control/images/nObjects=11_trial=33.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=80.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=4.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=63.png,16,[1] [3]
data/vlm/2D/counting_control/images/nObjects=8_trial=54.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=67.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=6.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=66.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=0.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=11.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=15_trial=23.png,15,[13]
data/vlm/2D/counting_control/images/nObjects=8_trial=71.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=92.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=32.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=70.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=82.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=12_trial=34.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=21.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=47.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=29.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=10_trial=46.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=87.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=65.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=53.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=18.png,17,"[1,4,6"
data/vlm/2D/counting_control/images/nObjects=7_trial=73.png,7,[1] [2]
data/vlm/2D/counting_control/images/nObjects=14_trial=2.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=68.png,1,1.
data/vlm/2D/counting_control/images/nObjects=9_trial=34.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=57.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=28.png,15,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=20_trial=89.png,20,[16].
data/vlm/2D/counting_control/images/nObjects=13_trial=4.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=40.png,15,"[1], [3],"
data/vlm/2D/counting_control/images/nObjects=9_trial=69.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=4_trial=60.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=33.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=72.png,19,[16]
data/vlm/2D/counting_control/images/nObjects=20_trial=36.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=15_trial=11.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=62.png,3,[down].
data/vlm/2D/counting_control/images/nObjects=17_trial=7.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=9_trial=90.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=73.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=9_trial=59.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=91.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=20_trial=87.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=11_trial=88.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=41.png,16,[1]* [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=33.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=45.png,6,[S]
data/vlm/2D/counting_control/images/nObjects=16_trial=12.png,16,[5].
data/vlm/2D/counting_control/images/nObjects=4_trial=61.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=35.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=14_trial=10.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=0.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=49.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=2_trial=34.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=8_trial=96.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=62.png,16,"[1,4,5"
data/vlm/2D/counting_control/images/nObjects=15_trial=45.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=99.png,5,[4]
data/vlm/2D/counting_control/images/nObjects=4_trial=16.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=9.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=42.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=53.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=48.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=11.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=47.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=13_trial=41.png,13,[1] [3]
data/vlm/2D/counting_control/images/nObjects=15_trial=96.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=3.png,11,[1] [3]
data/vlm/2D/counting_control/images/nObjects=4_trial=21.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=2.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=14_trial=42.png,14,[10].
data/vlm/2D/counting_control/images/nObjects=8_trial=44.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=6_trial=78.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=19.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=6_trial=2.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=22.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=14_trial=21.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=6.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=47.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=47.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=21.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=5.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=74.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=88.png,13,[5].
data/vlm/2D/counting_control/images/nObjects=14_trial=69.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=26.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=86.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=37.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=49.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=89.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=20_trial=91.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=10_trial=47.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=73.png,3,[right].
data/vlm/2D/counting_control/images/nObjects=14_trial=45.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=59.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=93.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=95.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=78.png,16,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=12_trial=25.png,12,[5].
data/vlm/2D/counting_control/images/nObjects=11_trial=75.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=46.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=55.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=50.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=8_trial=0.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=20_trial=85.png,20,[16].
data/vlm/2D/counting_control/images/nObjects=20_trial=96.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=4_trial=66.png,4,[right]
data/vlm/2D/counting_control/images/nObjects=19_trial=21.png,19,[15]
data/vlm/2D/counting_control/images/nObjects=2_trial=42.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=17_trial=90.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=14.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=88.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=75.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=71.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=40.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=15_trial=52.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=60.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=2_trial=5.png,2,1
data/vlm/2D/counting_control/images/nObjects=17_trial=49.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=43.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=24.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=90.png,15,[1] [3]
data/vlm/2D/counting_control/images/nObjects=8_trial=42.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=93.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=16_trial=66.png,16,[10].
data/vlm/2D/counting_control/images/nObjects=8_trial=10.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=71.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=43.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=9.png,19,[15]
data/vlm/2D/counting_control/images/nObjects=20_trial=55.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=19.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=56.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=9_trial=62.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=67.png,2,[2].
