path,popout,n_objects,response,answer
data/vlm/2D/disjunctive_search_control/images/uniform-45_76.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_60.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_2.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_76.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_4.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_29.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_25.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_41.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_27.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_50.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-15_33.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_78.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_58.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_70.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_79.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_47.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_0.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_28.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_29.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_61.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_73.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_68.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-50_70.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-50_67.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-5_89.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_57.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_28.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_89.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_3.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_81.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_57.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_18.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_1.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_13.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_41.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_27.png,True,30,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-15_25.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_63.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_41.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_53.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_17.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_19.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_0.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_88.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_28.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_84.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_24.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-50_73.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_47.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_69.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_43.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_53.png,True,30,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_80.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_67.png,True,10,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-25_97.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_89.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_7.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_12.png,False,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-15_4.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_18.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_5.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_2.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_34.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_56.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_8.png,True,30,True.,
data/vlm/2D/disjunctive_search_control/images/popout-30_98.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_91.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_23.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_70.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_80.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_67.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_83.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-25_44.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_37.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_95.png,True,35,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-15_35.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_55.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_16.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_28.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_90.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_65.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_8.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-15_67.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_43.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_24.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_45.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_30.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_90.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_66.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_21.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_71.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_98.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_47.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_67.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-40_10.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_30.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_89.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_99.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_51.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_73.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_23.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_2.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_68.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_61.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_63.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_59.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_60.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_14.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_44.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_10.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_9.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_46.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_30.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_26.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_67.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_76.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_35.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_56.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_12.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_81.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_37.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_58.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-30_86.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_67.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_52.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_85.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_44.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_92.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_84.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_13.png,True,10,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-5_15.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-50_42.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-40_90.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_55.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_8.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_99.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_37.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_65.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_95.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-15_72.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_25.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-40_20.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_91.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_85.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_86.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_1.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_93.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_88.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_43.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_71.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_45.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_55.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_76.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_83.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_22.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_16.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_27.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_74.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_75.png,False,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-15_20.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_12.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_7.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_64.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_75.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_15.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_20.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-40_17.png,False,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-15_10.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_6.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_43.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_0.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-30_52.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_64.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_49.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_74.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_0.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_22.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_79.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_7.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_83.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_50.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-35_52.png,True,35,True.,
data/vlm/2D/disjunctive_search_control/images/popout-45_98.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_53.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_36.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_72.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_35.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_48.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_49.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_16.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_59.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_28.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-30_30.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_93.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_52.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_77.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-20_77.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_17.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_41.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_79.png,True,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_31.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_51.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_58.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_15.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_98.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_32.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_18.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_41.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_38.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-25_27.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_87.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_59.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_0.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_92.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_7.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_96.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-25_28.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_43.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_80.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_24.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_42.png,True,10,True.,
data/vlm/2D/disjunctive_search_control/images/popout-35_70.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_99.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_31.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_95.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_54.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-10_6.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_65.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_91.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-50_90.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_14.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_52.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-40_30.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_86.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_47.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_17.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_56.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_11.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_31.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-45_78.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_97.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_63.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_84.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_15.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_59.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-25_98.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_7.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_38.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_57.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_53.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_27.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_25.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_32.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-20_79.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_92.png,True,30,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-40_36.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_2.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_37.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_39.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_1.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_96.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_51.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_20.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_80.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_38.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_38.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_52.png,True,10,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-45_37.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-50_44.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_38.png,False,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_76.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_73.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_48.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_97.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_21.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_22.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_32.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-40_94.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_86.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_49.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_4.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_38.png,True,10,True.,
data/vlm/2D/disjunctive_search_control/images/popout-35_45.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_78.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_72.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-15_11.png,True,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_5.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_32.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_68.png,False,40,True.,
data/vlm/2D/disjunctive_search_control/images/popout-30_56.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_16.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_23.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_22.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/popout-5_49.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_33.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_75.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-50_10.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-35_77.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_39.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-30_89.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_57.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_12.png,True,30,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-30_46.png,False,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_28.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_37.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_71.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_3.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_67.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_14.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-10_65.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_23.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-50_18.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_74.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_15.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_73.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_89.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-20_87.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_66.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-35_97.png,True,35,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_96.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_96.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-30_64.png,True,30,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_50.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-20_64.png,True,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_45.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_52.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/popout-50_87.png,True,50,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-5_25.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_16.png,True,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_60.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-40_40.png,False,40,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_19.png,True,40,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_47.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-40_65.png,True,40,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-25_25.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_13.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_99.png,True,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-20_18.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-35_80.png,False,35,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_3.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-5_17.png,False,5,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-10_82.png,False,10,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-45_65.png,True,45,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-45_46.png,False,45,True.,
data/vlm/2D/disjunctive_search_control/images/uniform-50_57.png,False,50,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_44.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-10_80.png,True,10,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-20_15.png,False,20,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-15_5.png,False,15,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_61.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-25_90.png,True,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-35_5.png,True,35,[true].,
data/vlm/2D/disjunctive_search_control/images/uniform-25_93.png,False,25,[true].,
data/vlm/2D/disjunctive_search_control/images/popout-5_69.png,True,5,[false].,
data/vlm/2D/disjunctive_search_control/images/popout-40_26.png,True,40,[true].,
